12334,12484
12335,14993
12340,12487
12343,17273
12344,14835
12348,12349
12355,12381
12358,12379
12359,12401
12361,14948
12370,12371
12373,14861
12374,12375
12393,14887
12411,16738
12414,14915
12435,14945
12436,14614
12436,17070
12440,12461
12455,12493
12456,12457
12459,12460
12462,12464
12480,17378
12484,14370
12496,17434
12498,12580
12503,12572
12504,13137
12509,12660
12513,12591
12513,12646
12513,17451
12518,12523
12521,12557
12521,13767
12524,12579
12530,12603
12534,13164
12535,12536
12547,12844
12556,12683
12559,12686
12559,17813
12564,12566
12566,12868
12568,17519
12571,12572
12574,12578
12574,12877
12584,13819
12591,12895
12593,12606
12599,12945
12605,12908
12609,13870
12614,17567
12617,12929
12626,13804
12628,12952
12653,12688
12662,12702
12663,13942
12681,17662
12683,12752
12683,12771
12690,18283
12706,13044
12709,13042
12712,13992
12721,14012
12735,14007
12736,12737
12739,17711
12740,12743
12741,12742
12746,14017
12748,17715
12752,12771
12762,12766
12768,12789
12770,12776
12770,12781
12774,12776
12786,12787
12792,12881
12793,12805
12795,12896
12796,12814
12798,12799
12801,12883
12802,14219
12814,12977
12820,14079
12823,13032
12828,12995
12832,12848
12838,14262
12844,13473
12845,15349
12848,17794
12852,12873
12853,17806
12855,12856
12866,18461
12867,14119
12870,13033
12879,12914
12880,17830
12885,12886
12886,12890
12887,12947
12891,17841
12893,12895
12893,14146
12894,12896
12899,13444
12900,12901
12913,12939
12922,19131
12924,13550
12929,12931
12930,17908
12953,14375
12958,12959
12964,12965
12967,12984
12977,13926
12980,13616
12994,12995
13001,13077
13034,13036
13039,14310
13050,13052
13055,14321
13064,13065
13080,13081
13081,13084
13088,13089
13094,13095
13100,13115
13101,13102
13104,13659
13108,13710
13111,13115
13115,13116
13121,13126
13154,13306
13161,13457
13164,14414
13179,13186
13182,13183
13193,13200
13200,18128
13201,13202
13210,13224
13213,14780
13229,18165
13238,13466
13258,18218
13284,18232
13290,18239
13293,13603
13295,13608
13297,13615
13300,13366
13302,13375
13308,13380
13337,13338
13341,18290
13354,13368
13355,13359
13360,14622
13368,13370
13372,13373
13389,13709
13390,13712
13391,18357
13395,14618
13397,13420
13405,13406
13418,13423
13419,13744
13428,13507
13435,13443
13436,14696
13441,14747
13451,13491
13451,13614
13451,13625
13458,13459
13471,14735
13480,18445
13484,14749
13486,18450
13490,18452
13495,13498
13503,13510
13509,13549
13513,13595
13518,18490
13522,16032
13537,18505
13538,13539
13542,13543
13551,14501
13569,13713
13581,18586
13582,13631
13588,13609
13589,13590
13603,13609
13614,13625
13619,18573
13627,13700
13629,13639
13631,14873
13631,14973
13631,17949
13635,18589
13654,13730
13678,13718
13685,13694
13686,13732
13689,13698
13704,13729
13707,18660
13711,13714
13742,13743
13753,17437
13757,13759
13770,13775
13773,14412
13773,18724
13774,14076
13775,13805
13776,13777
13787,13789
13794,13795
13795,13957
13797,18708
13798,14435
13799,13836
13800,14441
13809,13881
13810,18765
13813,17522
13824,13827
13825,13852
13832,13883
13836,13856
13840,14156
13846,13854
13853,13854
13860,13861
13862,18811
13866,13868
13870,13871
13871,19130
13878,14019
13890,18814
13893,18831
13893,18992
13902,13908
13903,13947
13915,14027
13920,13921
13928,14548
13932,13942
13932,13943
13940,13976
13942,13943
13955,13958
13966,13974
13967,13969
13977,13978
13978,13980
13997,18929
14002,14031
14017,14342
14026,14027
14028,18973
14029,14047
14033,14367
14036,14372
14036,14672
14036,18985
14036,18987
14044,14679
14047,14673
14048,14217
14051,19017
14053,14054
14060,14062
14063,19045
14064,19021
14081,14804
14083,14084
14084,14730
14085,14256
14117,14118
14118,14290
14124,14125
14144,19094
14156,14199
14165,14166
14166,14253
14172,19128
14177,14199
14185,14191
14185,19139
14187,14211
14198,19112
14204,14760
14212,14213
14216,19183
14220,14270
14221,14271
14227,14255
14228,14706
14239,14240
14243,14332
14244,14252
14258,14270
14274,14276
14298,14924
14299,14320
14300,14301
14300,14309
14314,14315
14314,14333
14314,19257
14315,14966
14317,14360
14328,19196
14329,14331
14359,14361
14359,14982
14360,14362
14360,14365
14361,14378
14361,14982
14369,14371
14372,18987
14379,14380
14388,14549
14392,14393
14407,14763
14409,14595
14418,19360
14426,14427
14427,14507
14427,14744
14433,14434
14440,14581
14444,14445
14448,14449
14452,14453
14454,14456
14465,14604
14465,19409
14469,14509
14475,19431
14477,14478
14477,14629
14485,14486
14492,18175
14494,14495
14496,14500
14506,14507
14506,14509
14512,14513
14527,19479
14539,19605
14544,14580
14548,19528
14552,14554
14552,14559
14552,18248
14554,14597
14554,19532
14556,14557
14565,14875
14568,14878
14581,14590
14591,14677
14591,19582
14601,14620
14605,14606
14610,14656
14614,14617
14614,17070
14616,19594
14622,19611
14627,14628
14629,14668
14630,19618
14640,14641
14647,14648
14652,14939
14660,14661
14660,14980
14697,14698
14703,14786
14708,14716
14709,14855
14714,14789
14718,14726
14718,14798
14719,14720
14720,19666
14726,14798
14746,14894
14748,14750
14751,14758
14751,19377
14754,14757
14771,14774
14778,14935
14781,14783
14818,19799
14820,19960
14824,19803
14828,15001
14849,14898
14858,14963
14863,14966
14873,14973
14880,14881
14885,14886
14886,14887
14889,14896
14890,14891
14908,14910
14914,19882
14921,19890
14955,14957
14987,14993
15020,15081
15025,15240
15032,15033
15033,15099
15037,15728
15046,17481
15052,15355
15056,15212
15065,15373
15071,16377
15072,15229
15079,15087
15083,15703
15097,18165
15108,17549
15113,16343
15116,15428
15117,15120
15119,15120
15125,16351
15143,15444
15154,17437
15162,15776
15165,17610
15168,15169
15171,15183
15176,15177
15180,15190
15183,15800
15183,15801
15185,15805
15186,16416
15186,17635
15187,15257
15187,16415
15191,15260
15192,15230
15198,15893
15204,16434
15206,15302
15208,16438
15210,15211
15213,15214
15213,15216
15215,15518
15217,15218
15222,16454
15224,18287
15229,15305
15231,15232
15233,15237
15245,15255
15248,15257
15257,15565
15263,15890
15276,15740
15276,17732
15290,16503
15300,16512
15302,15762
15307,15423
15309,15310
15311,15316
15317,15629
15322,15335
15333,16042
15339,15976
15343,15344
15352,15373
15353,15355
15354,16572
15360,15992
15366,15993
15368,15371
15386,15387
15392,16017
15424,16050
15429,15430
15432,17875
15439,15441
15445,15446
15449,17861
15456,16083
15458,18551
15463,15576
15467,17924
15477,16104
15490,15491
15499,15512
15499,16720
15505,15509
15514,15528
15524,16736
15528,15841
15528,16738
15529,15606
15534,15535
15541,15574
15544,15545
15544,17999
15552,16473
15554,16187
15557,15562
15564,15565
15573,15577
15632,15688
15635,15707
15635,15708
15641,15799
15642,15656
15659,15667
15660,15984
15661,15828
15707,15708
15710,15875
15712,16912
15718,15857
15729,15731
15730,15731
15734,15899
15735,15744
15736,16058
15740,15759
15748,15754
15751,15761
15752,17580
15761,16374
15766,15815
15767,15768
15767,19495
15772,18229
15778,15783
15782,15785
15784,16991
15785,15829
15791,16107
15794,18245
15800,15801
15801,15805
15807,15926
15809,15810
15814,15825
15820,15822
15822,16428
15833,15834
15838,18280
15844,15846
15848,15849
15860,18316
15876,15913
15877,18650
15885,18171
15895,15899
15895,15913
15901,15905
15906,15908
15915,15916
15923,17127
15925,16211
15928,15929
15935,15936
15937,17134
15948,18411
15951,17151
15972,16014
15982,17327
15994,16580
16004,17205
16017,18473
16021,18485
16023,16027
16030,16031
16030,16070
16035,17267
16039,16223
16047,16048
16048,16198
16054,16056
16058,16062
16070,16074
16075,17268
16078,17273
16088,16107
16092,18556
16101,18568
16110,16122
16136,16149
16143,16207
16144,18610
16147,16217
16158,18622
16161,16163
16165,18633
16170,18636
16171,16184
16172,16176
16192,16193
16195,18653
16231,17431
16236,16237
16240,16242
16240,16278
16250,16251
16250,16396
16258,16260
16262,16581
16265,16266
16270,16709
16270,18735
16274,18731
16275,16282
16281,16294
16292,16451
16294,16295
16299,16593
16307,16757
16307,18777
16323,16900
16325,16326
16338,17241
16339,16351
16345,16614
16356,18838
16360,16376
16363,16664
16366,16367
16370,16371
16383,16405
16389,16985
16391,16987
16396,16993
16398,16399
16404,16406
16407,16408
16409,18849
16412,17004
16418,17017
16431,16493
16440,17035
16447,16448
16477,16761
16485,16486
16491,16509
16493,16495
16494,16495
16496,16497
16496,16502
16497,16502
16500,16809
16512,16513
16523,16681
16530,16692
16542,16554
16544,16546
16552,17167
16554,16561
16556,16629
16556,16687
16564,16649
16572,16618
16582,16662
16584,19074
16592,16593
16592,19064
16606,16609
16614,16615
16634,19122
16636,16802
16651,16653
16653,16664
16655,16656
16663,16665
16671,16672
16677,17259
16679,16680
16682,16768
16683,19183
16697,16750
16699,17935
16709,17315
16713,19210
16722,16724
16728,16730
16743,16821
16744,16746
16752,17364
16756,16816
16757,16758
16765,16766
16765,17357
16822,16828
16829,17428
16830,17431
16835,16851
16842,17134
16857,17003
16860,16924
16869,16871
16871,16887
16872,16878
16873,19707
16896,16897
16898,19405
16906,19419
16918,16969
16921,17389
16931,16951
16934,16935
16939,16959
16942,18184
16943,16944
16949,16950
16973,19483
16976,16997
16976,17023
16997,17303
16998,16999
17006,17007
17014,17020
17031,17033
17032,17033
17049,17050
17058,19596
17076,17112
17081,17085
17082,17385
17100,17111
17102,17109
17118,17132
17120,17121
17134,17146
17143,17144
17150,17151
17159,17160
17175,17179
17176,17245
17184,17189
17185,17188
17187,17188
17188,17241
17196,17197
17199,17200
17201,17204
17222,17223
17228,17231
17243,17267
17261,17414
17272,17273
17308,17334
17332,17340
17356,17360
17362,17376
17369,17396
17369,19826
17370,17395
17375,17376
17385,19924
17411,17412
17412,18676
17419,19652
17440,17441
17443,17758
17453,17454
17465,17777
17465,17778
17467,17469
17468,17512
17469,19040
17480,17481
17487,17795
17493,17503
17494,17807
17497,17661
17498,17501
17499,17500
17499,17508
17502,18126
17506,17507
17508,18122
17509,17819
17510,17586
17515,17516
17516,17596
17518,17519
17518,17590
17524,18299
17529,17546
17535,18790
17542,17701
17544,18801
17549,17551
17552,18809
17553,19452
17560,18826
17570,17596
17573,17739
17574,17594
17583,17592
17588,17596
17649,17669
17653,18903
17660,17740
17664,17665
17667,17668
17669,17986
17681,17685
17688,17689
17694,18322
17697,17702
17701,18939
17703,18940
17704,17705
17718,17719
17725,17735
17738,17739
17739,17740
17748,17751
17774,17931
17777,17778
17794,17876
17811,17813
17812,19031
17824,17990
17839,17840
17848,17912
17850,18048
17853,17854
17858,17859
17860,17861
17869,17890
17870,19087
17875,17876
17876,19133
17879,18520
17893,17894
17897,19159
17908,17909
17937,17939
17952,18032
17953,17954
17953,17955
17956,19223
17965,17966
17972,17986
17975,17978
17977,17979
17984,18055
18002,18639
18017,18651
18018,18039
18020,18021
18023,18024
18029,18059
18033,18036
18035,18663
18036,18514
18058,18059
18061,18693
18066,18067
18098,18099
18098,18112
18106,18186
18108,18745
18117,18124
18119,18456
18126,18127
18130,18131
18132,18295
18142,18143
18155,18158
18160,19433
18161,18162
18171,18172
18177,18178
18190,18194
18190,18818
18203,18216
18208,18209
18208,18212
18217,18391
18224,18234
18228,19493
18230,19497
18233,18561
18238,18239
18238,18240
18239,19518
18241,18242
18259,18263
18259,18339
18265,18269
18268,18350
18274,18364
18297,18630
18298,18299
18302,18631
18304,18306
18324,18326
18336,18381
18353,18377
18357,18665
18365,18393
18367,18669
18371,18659
18383,18396
18413,18415
18414,18416
18428,18506
18429,18438
18430,18437
18436,18512
18437,18598
18438,18441
18438,18447
18438,18602
18440,18448
18446,18527
18470,18507
18479,18487
18494,19919
18500,18503
18518,18637
18525,18528
18538,19808
18539,18540
18551,18592
18560,18561
18560,18563
18575,18585
18580,18620
18589,18599
18600,18668
18602,18609
18639,18672
18644,18645
18687,18688
18699,18719
18700,18713
18733,18880
18748,18819
18760,19381
18780,18783
18792,19093
18808,18809
18808,18948
18809,19118
18813,18821
18814,18921
18829,19478
18830,18991
18831,18992
18835,19164
18843,18998
18845,19186
18846,18850
18847,19491
18857,18912
18860,18861
18879,19245
18888,18890
18894,19217
18895,18962
18900,18902
18904,19642
18905,18972
18915,18992
18921,19271
18922,19272
18926,19603
18934,19615
18937,18984
18939,18987
18953,18963
18955,18957
18957,19251
18968,19640
18969,18972
18972,18999
18976,18990
18982,18988
18983,18985
18984,19305
18985,18987
18994,19313
19009,19010
19012,19013
19014,19015
19016,19022
19020,19184
19027,19068
19033,19034
19041,19042
19046,19079
19059,19075
19062,19063
19066,19869
19075,19160
19078,19165
19082,19753
19085,19086
19085,19087
19086,19087
19089,19093
19090,19101
19095,19096
19103,19148
19106,19673
19108,19116
19124,19125
19144,19145
19148,19164
19149,19152
19150,19151
19165,19811
19167,19315
19177,19212
19191,19224
19197,19232
19198,19199
19198,19201
19210,19851
19216,19217
19228,19229
19233,19235
19239,19882
19249,19280
19253,19263
19279,19280
19283,19285
19290,19942
19292,19293
19305,19306
19324,19348
19327,19412
19336,19337
19347,19349
19352,19427
19359,19383
19361,19367
19364,19551
19367,19462
19368,19369
19369,19374
19373,19375
19375,19394
19385,19720
19386,19387
19395,19714
19399,19400
19404,19596
19409,19426
19425,19615
19436,19451
19438,19620
19441,19442
19447,19448
19459,19478
19465,19642
19472,19783
19490,19492
19491,19492
19493,19504
19498,19500
19520,19563
19525,19526
19530,19834
19531,19620
19556,19637
19562,19569
19564,19651
19567,19649
19592,19593
19593,19594
19608,19609
19610,19611
19610,19909
19612,19643
19620,19654
19622,19626
19640,19643
19657,19658
19663,19664
19678,19718
19681,19682
19692,19843
19694,19827
19697,19698
19698,19708
19699,19717
19699,19718
19699,19719
19717,19718
19717,19719
19718,19719
19732,19889
19734,19812
19770,19771
19774,19932
19786,19804
19792,19811
19803,19968
19805,19806
19830,19919
19832,19924
19833,19844
19845,19850
19848,19937
19871,19882
19907,19932
19921,19922
19953,19954
19960,19966
